price,points,variety,country,province,taster_name
225,93,Pinot Noir,France,Burgundy,Roger Voss
54,89,Pinot Noir,US,California,Virginie Boone
29,92,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,95,Chardonnay,US,California,Virginie Boone
32,91,Chardonnay,US,California,Matt Kettmann
28,87,Chardonnay,US,California,Virginie Boone
84,92,Chardonnay,France,Burgundy,Roger Voss
26,86,Red Blend,US,California,Matt Kettmann
38,92,Pinot Noir,US,California,Matt Kettmann
80,91,Cabernet Sauvignon,US,California,Virginie Boone
45,90,Chardonnay,France,Burgundy,Roger Voss
45,91,Pinot Noir,US,Oregon,Paul Gregutt
40,92,Chardonnay,US,California,Matt Kettmann
22,86,Chardonnay,US,California,Virginie Boone
25,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,89,Pinot Gris,France,Alsace,Roger Voss
15,83,Red Blend,US,Washington,Paul Gregutt
20,87,Chardonnay,France,Burgundy,Roger Voss
60,92,Bordeaux-style Red Blend,US,California,Virginie Boone
279,93,Pinot Noir,France,Burgundy,Roger Voss
80,94,Pinot Noir,US,California,Virginie Boone
13,87,Pinot Noir,US,California,Matt Kettmann
15,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
48,93,Pinot Noir,US,California,Matt Kettmann
67,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
70,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
48,91,Bordeaux-style Red Blend,US,California,Virginie Boone
62,94,Pinot Noir,US,California,Virginie Boone
10,90,Riesling,US,Washington,Paul Gregutt
65,89,Cabernet Sauvignon,US,California,Virginie Boone
39,85,Syrah,US,Oregon,Paul Gregutt
50,89,Pinot Noir,US,Oregon,Paul Gregutt
55,90,Pinot Noir,US,California,Matt Kettmann
21,91,Chardonnay,US,Washington,Paul Gregutt
225,92,Cabernet Sauvignon,US,California,Virginie Boone
10,89,Riesling,US,Washington,Paul Gregutt
15,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
75,92,Pinot Noir,US,California,Virginie Boone
25,91,Chardonnay,US,California,Matt Kettmann
40,93,Pinot Noir,US,California,Matt Kettmann
70,90,Pinot Noir,US,Oregon,Paul Gregutt
30,83,Chardonnay,US,California,Matt Kettmann
9,83,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,86,Cabernet Sauvignon,US,Washington,Paul Gregutt
40,91,Pinot Noir,US,California,Virginie Boone
15,84,Chardonnay,US,California,Virginie Boone
480,96,Pinot Noir,France,Burgundy,Roger Voss
44,94,Pinot Noir,US,California,Matt Kettmann
14,87,Chardonnay,US,California,Matt Kettmann
60,93,Chardonnay,US,California,Matt Kettmann
21,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,86,Pinot Noir,US,Oregon,Paul Gregutt
40,83,Cabernet Sauvignon,US,California,Virginie Boone
70,92,Pinot Noir,US,Oregon,Paul Gregutt
18,86,Pinot Gris,France,Alsace,Roger Voss
68,91,Syrah,US,California,Matt Kettmann
68,93,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
23,87,Chardonnay,France,Burgundy,Roger Voss
33,82,Syrah,US,California,Virginie Boone
50,94,Pinot Noir,US,California,Matt Kettmann
10,82,Pinot Noir,US,California,Virginie Boone
13,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
27,91,Chardonnay,US,California,Matt Kettmann
15,88,Chardonnay,US,Oregon,Paul Gregutt
72,92,Pinot Noir,US,California,Virginie Boone
95,95,Chardonnay,France,Burgundy,Roger Voss
24,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
65,90,Syrah,US,Washington,Paul Gregutt
25,85,Cabernet Sauvignon,US,California,Matt Kettmann
35,87,Cabernet Sauvignon,US,California,Matt Kettmann
20,90,Pinot Noir,US,California,Virginie Boone
370,96,Chardonnay,France,Burgundy,Roger Voss
58,94,Cabernet Sauvignon,US,California,Matt Kettmann
14,90,Pinot Noir,France,Alsace,Roger Voss
23,91,Pinot Noir,US,Oregon,Paul Gregutt
27,87,Cabernet Sauvignon,US,Washington,Paul Gregutt
15,84,Chardonnay,US,California,Matt Kettmann
63,86,Pinot Noir,France,Burgundy,Roger Voss
25,85,Pinot Noir,US,Oregon,Paul Gregutt
16,86,Pinot Noir,US,Oregon,Paul Gregutt
13,88,Chardonnay,US,Washington,Paul Gregutt
65,91,Pinot Noir,US,California,Matt Kettmann
150,94,Cabernet Sauvignon,US,California,Virginie Boone
38,90,Pinot Noir,US,Oregon,Paul Gregutt
52,91,Bordeaux-style Red Blend,US,California,Matt Kettmann
25,85,Cabernet Sauvignon,US,California,Virginie Boone
100,93,Cabernet Sauvignon,US,California,Virginie Boone
75,92,Cabernet Sauvignon,US,California,Matt Kettmann
10,86,Chardonnay,US,Washington,Paul Gregutt
27,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,91,Pinot Noir,US,Oregon,Paul Gregutt
32,86,Pinot Noir,US,California,Matt Kettmann
20,87,Chardonnay,US,California,Virginie Boone
48,91,Pinot Noir,US,Oregon,Paul Gregutt
22,83,Pinot Noir,US,Oregon,Paul Gregutt
26,83,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
65,92,Cabernet Sauvignon,US,California,Virginie Boone
95,92,Syrah,US,California,Matt Kettmann
45,87,Syrah,US,California,Virginie Boone
40,92,Cabernet Sauvignon,US,California,Matt Kettmann
24,86,Gewürztraminer,France,Alsace,Roger Voss
13,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
53,88,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
38,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
30,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
14,83,Pinot Gris,US,Oregon,Paul Gregutt
33,84,Red Blend,US,Washington,Paul Gregutt
45,91,Red Blend,US,Washington,Paul Gregutt
50,90,Cabernet Sauvignon,US,California,Virginie Boone
80,93,Cabernet Sauvignon,US,California,Virginie Boone
14,87,Riesling,US,Washington,Paul Gregutt
25,87,Pinot Gris,France,Alsace,Roger Voss
30,88,Chardonnay,US,California,Virginie Boone
29,91,Syrah,US,Oregon,Paul Gregutt
46,91,Cabernet Sauvignon,US,California,Matt Kettmann
84,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
70,94,Pinot Noir,US,California,Matt Kettmann
70,93,Chardonnay,US,Oregon,Paul Gregutt
28,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,91,Cabernet Sauvignon,US,California,Virginie Boone
22,87,Chardonnay,France,Burgundy,Roger Voss
60,90,Pinot Noir,US,Oregon,Paul Gregutt
85,91,Red Blend,US,California,Virginie Boone
30,88,Pinot Noir,US,Oregon,Paul Gregutt
18,88,Chardonnay,US,California,Matt Kettmann
115,93,Pinot Noir,France,Burgundy,Roger Voss
48,92,Pinot Noir,US,Oregon,Paul Gregutt
55,91,Chardonnay,US,California,Virginie Boone
28,85,Pinot Noir,US,Oregon,Paul Gregutt
55,95,Chardonnay,US,California,Virginie Boone
18,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
34,83,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
18,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,86,Red Blend,US,Washington,Paul Gregutt
214,95,Chardonnay,France,Burgundy,Roger Voss
40,87,Pinot Noir,US,California,Matt Kettmann
33,87,Pinot Noir,France,Burgundy,Roger Voss
40,91,Syrah,US,California,Matt Kettmann
15,88,Pinot Gris,US,Oregon,Paul Gregutt
9,90,Pinot Gris,US,Washington,Paul Gregutt
28,92,Chardonnay,US,Oregon,Paul Gregutt
35,90,Pinot Noir,US,Oregon,Paul Gregutt
50,88,Bordeaux-style Red Blend,US,California,Virginie Boone
18,87,Cabernet Sauvignon,US,California,Matt Kettmann
16,86,Pinot Gris,US,Oregon,Paul Gregutt
52,89,Chardonnay,France,Burgundy,Roger Voss
32,91,Chardonnay,France,Burgundy,Roger Voss
10,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
14,85,Pinot Gris,US,Oregon,Paul Gregutt
20,90,Cabernet Sauvignon,US,Washington,Paul Gregutt
18,86,Red Blend,US,Washington,Paul Gregutt
25,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
24,92,Riesling,US,Oregon,Paul Gregutt
53,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
11,88,Gewürztraminer,US,Washington,Paul Gregutt
54,91,Pinot Noir,US,Oregon,Paul Gregutt
42,94,Pinot Noir,US,Oregon,Paul Gregutt
28,89,Pinot Noir,US,Oregon,Paul Gregutt
20,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
58,88,Pinot Noir,France,Burgundy,Roger Voss
19,88,Pinot Noir,US,Oregon,Paul Gregutt
55,95,Chardonnay,US,California,Matt Kettmann
10,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
28,87,Syrah,US,Washington,Paul Gregutt
19,91,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
20,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
16,85,Chardonnay,US,Oregon,Paul Gregutt
22,88,Pinot Noir,US,Oregon,Paul Gregutt
40,91,Pinot Noir,US,California,Virginie Boone
60,91,Cabernet Sauvignon,US,California,Virginie Boone
75,91,Cabernet Sauvignon,US,Washington,Paul Gregutt
32,86,Cabernet Sauvignon,US,California,Virginie Boone
15,86,Pinot Gris,US,Oregon,Paul Gregutt
148,88,Pinot Noir,France,Burgundy,Roger Voss
26,86,Bordeaux-style Red Blend,US,Oregon,Paul Gregutt
28,86,Pinot Noir,US,Oregon,Paul Gregutt
28,88,Chardonnay,US,California,Virginie Boone
45,94,Pinot Noir,US,Oregon,Paul Gregutt
38,87,Pinot Noir,US,California,Matt Kettmann
20,92,Syrah,US,California,Matt Kettmann
30,87,Pinot Noir,US,Oregon,Paul Gregutt
19,86,Gewürztraminer,France,Alsace,Roger Voss
63,94,Pinot Noir,US,California,Virginie Boone
57,88,Pinot Noir,US,California,Virginie Boone
33,92,Chardonnay,US,Oregon,Paul Gregutt
15,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,88,Cabernet Sauvignon,US,California,Paul Gregutt
40,91,Chardonnay,US,California,Matt Kettmann
38,90,Red Blend,US,California,Matt Kettmann
49,94,Pinot Noir,US,California,Matt Kettmann
90,91,Cabernet Sauvignon,US,California,Virginie Boone
33,90,Bordeaux-style Red Blend,US,California,Virginie Boone
24,92,Pinot Noir,US,California,Matt Kettmann
180,94,Cabernet Sauvignon,US,California,Virginie Boone
30,89,Gewürztraminer,France,Alsace,Roger Voss
34,86,Chardonnay,France,Burgundy,Roger Voss
20,89,Pinot Noir,US,Oregon,Paul Gregutt
40,87,Red Blend,US,California,Virginie Boone
17,86,Pinot Noir,US,Oregon,Paul Gregutt
70,93,Pinot Noir,US,California,Virginie Boone
40,87,Pinot Noir,US,Oregon,Paul Gregutt
35,93,Syrah,US,Washington,Paul Gregutt
36,85,Pinot Noir,US,Oregon,Paul Gregutt
15,85,Red Blend,US,Washington,Paul Gregutt
20,89,Pinot Noir,US,Oregon,Paul Gregutt
20,82,Pinot Noir,US,Washington,Paul Gregutt
32,90,Syrah,US,California,Virginie Boone
42,90,Pinot Noir,US,California,Matt Kettmann
75,93,Chardonnay,France,Burgundy,Roger Voss
57,92,Pinot Noir,US,California,Virginie Boone
25,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
25,87,Chardonnay,US,California,Matt Kettmann
18,88,Riesling,US,Oregon,Paul Gregutt
25,87,Riesling,US,Oregon,Paul Gregutt
39,91,Pinot Noir,US,Oregon,Paul Gregutt
29,91,Chardonnay,France,Burgundy,Roger Voss
15,87,Riesling,France,Alsace,Roger Voss
90,93,Chardonnay,France,Burgundy,Roger Voss
48,91,Chardonnay,France,Burgundy,Roger Voss
49,95,Pinot Noir,US,California,Matt Kettmann
27,87,Pinot Noir,US,California,Matt Kettmann
110,92,Pinot Noir,France,Burgundy,Roger Voss
39,90,Red Blend,US,California,Matt Kettmann
40,88,Bordeaux-style Red Blend,US,California,Virginie Boone
48,90,Cabernet Sauvignon,US,California,Virginie Boone
18,88,Chardonnay,US,Washington,Paul Gregutt
11,91,Gewürztraminer,US,Washington,Paul Gregutt
30,84,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
18,87,Chardonnay,France,Burgundy,Roger Voss
80,90,Chardonnay,France,Burgundy,Roger Voss
28,87,Syrah,US,Oregon,Paul Gregutt
19,87,Pinot Gris,US,California,Matt Kettmann
108,90,Chardonnay,France,Burgundy,Roger Voss
75,92,Pinot Noir,US,California,Virginie Boone
28,87,Chardonnay,France,Burgundy,Roger Voss
60,88,Pinot Noir,US,Oregon,Paul Gregutt
25,90,Chardonnay,US,California,Matt Kettmann
25,82,Cabernet Sauvignon,US,California,Virginie Boone
95,90,Cabernet Sauvignon,US,California,Virginie Boone
65,90,Pinot Noir,US,Oregon,Paul Gregutt
49,89,Chardonnay,US,California,Matt Kettmann
50,92,Chardonnay,US,California,Virginie Boone
20,85,Syrah,US,Oregon,Paul Gregutt
100,93,Cabernet Sauvignon,US,California,Virginie Boone
45,87,Pinot Noir,France,Burgundy,Roger Voss
20,89,Pinot Gris,US,California,Matt Kettmann
22,87,Chardonnay,US,California,Virginie Boone
45,89,Cabernet Sauvignon,US,California,Virginie Boone
42,89,Pinot Noir,US,Oregon,Paul Gregutt
18,88,Pinot Noir,US,Oregon,Paul Gregutt
29,91,Cabernet Sauvignon,US,Washington,Paul Gregutt
35,91,Red Blend,US,California,Matt Kettmann
50,92,Pinot Noir,US,California,Matt Kettmann
64,84,Pinot Noir,US,California,Virginie Boone
20,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
16,87,Pinot Noir,US,Oregon,Paul Gregutt
82,95,Pinot Noir,US,California,Virginie Boone
50,92,Chardonnay,US,California,Virginie Boone
15,82,Red Blend,US,California,Virginie Boone
120,91,Chardonnay,France,Burgundy,Roger Voss
70,93,Pinot Noir,US,Oregon,Paul Gregutt
16,88,Riesling,France,Alsace,Roger Voss
89,95,Chardonnay,France,Burgundy,Roger Voss
28,88,Chardonnay,France,Burgundy,Roger Voss
20,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
27,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
15,91,Gewürztraminer,US,Oregon,Paul Gregutt
34,89,Pinot Noir,US,Oregon,Paul Gregutt
52,95,Pinot Noir,US,California,Virginie Boone
54,85,Bordeaux-style Red Blend,US,California,Virginie Boone
65,91,Pinot Noir,US,California,Virginie Boone
60,95,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
65,90,Pinot Noir,US,Oregon,Paul Gregutt
15,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
18,89,Chardonnay,US,California,Matt Kettmann
26,88,Pinot Noir,US,California,Matt Kettmann
28,88,Pinot Noir,US,Oregon,Paul Gregutt
39,88,Pinot Noir,US,Oregon,Paul Gregutt
13,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
13,88,Riesling,France,Alsace,Roger Voss
32,87,Chardonnay,France,Burgundy,Roger Voss
39,88,Syrah,US,California,Virginie Boone
26,84,Pinot Noir,US,Oregon,Paul Gregutt
85,91,Cabernet Sauvignon,US,California,Virginie Boone
17,87,Chardonnay,US,California,Matt Kettmann
28,88,Chardonnay,France,Burgundy,Roger Voss
60,90,Pinot Noir,US,California,Virginie Boone
27,93,Chardonnay,US,California,Virginie Boone
30,89,Cabernet Sauvignon,US,Washington,Paul Gregutt
42,92,Cabernet Sauvignon,US,California,Virginie Boone
35,90,Red Blend,US,California,Virginie Boone
65,92,Cabernet Sauvignon,US,California,Virginie Boone
30,94,Syrah,US,California,Matt Kettmann
45,90,Pinot Noir,US,Oregon,Paul Gregutt
55,88,Pinot Noir,US,California,Matt Kettmann
50,92,Pinot Noir,US,Oregon,Paul Gregutt
20,88,Pinot Noir,US,Oregon,Paul Gregutt
60,91,Syrah,US,Washington,Paul Gregutt
45,90,Red Blend,US,Washington,Paul Gregutt
32,88,Syrah,US,California,Virginie Boone
15,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
20,90,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,90,Pinot Noir,US,Oregon,Paul Gregutt
13,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
42,92,Pinot Noir,US,California,Virginie Boone
60,90,Chardonnay,US,California,Virginie Boone
18,87,Syrah,US,California,Virginie Boone
25,89,Pinot Noir,France,Burgundy,Roger Voss
65,90,Cabernet Sauvignon,US,California,Virginie Boone
30,90,Pinot Noir,US,California,Virginie Boone
15,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
10,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
85,90,Red Blend,US,California,Virginie Boone
100,88,Pinot Noir,France,Burgundy,Roger Voss
136,92,Cabernet Sauvignon,US,California,Virginie Boone
25,91,Syrah,US,California,Matt Kettmann
20,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
21,85,Riesling,France,Alsace,Roger Voss
25,91,Pinot Noir,US,Oregon,Paul Gregutt
40,86,Cabernet Sauvignon,US,California,Virginie Boone
29,87,Cabernet Sauvignon,US,California,Virginie Boone
25,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
48,94,Pinot Noir,US,California,Matt Kettmann
35,91,Pinot Noir,US,California,Virginie Boone
39,88,Cabernet Sauvignon,US,Washington,Paul Gregutt
100,92,Pinot Noir,US,Oregon,Paul Gregutt
18,88,Pinot Gris,US,California,Virginie Boone
72,91,Chardonnay,France,Burgundy,Roger Voss
28,88,Chardonnay,France,Burgundy,Roger Voss
24,89,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
65,91,Red Blend,US,California,Virginie Boone
75,94,Cabernet Sauvignon,US,California,Matt Kettmann
29,87,Chardonnay,US,California,Matt Kettmann
25,93,Pinot Noir,US,California,Matt Kettmann
41,83,Red Blend,US,California,Virginie Boone
50,93,Pinot Noir,US,California,Matt Kettmann
30,87,Pinot Noir,US,California,Matt Kettmann
35,83,Pinot Noir,US,Oregon,Paul Gregutt
13,88,Chardonnay,US,California,Matt Kettmann
60,94,Pinot Noir,US,California,Matt Kettmann
40,90,Pinot Noir,France,Burgundy,Roger Voss
22,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
42,90,Pinot Noir,US,California,Virginie Boone
60,89,Pinot Noir,US,Oregon,Paul Gregutt
35,91,Pinot Noir,US,California,Matt Kettmann
30,89,Red Blend,US,California,Matt Kettmann
70,91,Red Blend,US,Washington,Paul Gregutt
39,93,Syrah,US,California,Matt Kettmann
22,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
84,95,Gewürztraminer,France,Alsace,Roger Voss
12,85,Chardonnay,France,Burgundy,Roger Voss
42,86,Red Blend,US,California,Matt Kettmann
50,90,Pinot Noir,US,Oregon,Paul Gregutt
235,93,Chardonnay,France,Burgundy,Roger Voss
30,87,Pinot Noir,US,Oregon,Paul Gregutt
25,86,Chardonnay,US,California,Matt Kettmann
22,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
50,92,Pinot Noir,US,Oregon,Paul Gregutt
18,88,Pinot Noir,US,Oregon,Paul Gregutt
25,87,Pinot Noir,US,California,Matt Kettmann
29,90,Cabernet Sauvignon,US,California,Virginie Boone
12,85,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
22,91,Pinot Gris,US,Oregon,Paul Gregutt
17,87,Syrah,US,California,Matt Kettmann
55,91,Chardonnay,US,California,Virginie Boone
55,91,Pinot Noir,US,Oregon,Paul Gregutt
21,86,Chardonnay,France,Burgundy,Roger Voss
23,87,Pinot Noir,France,Alsace,Roger Voss
45,90,Chardonnay,US,California,Matt Kettmann
75,92,Pinot Noir,US,Oregon,Paul Gregutt
125,93,Cabernet Sauvignon,US,California,Virginie Boone
30,91,Chardonnay,US,Washington,Paul Gregutt
49,94,Chardonnay,US,Oregon,Paul Gregutt
45,88,Cabernet Sauvignon,US,California,Virginie Boone
50,92,Chardonnay,US,California,Matt Kettmann
50,94,Chardonnay,US,California,Virginie Boone
25,89,Pinot Gris,France,Alsace,Roger Voss
18,89,Chardonnay,US,Oregon,Paul Gregutt
33,87,Pinot Noir,France,Burgundy,Roger Voss
45,91,Pinot Noir,US,California,Matt Kettmann
60,91,Chardonnay,France,Burgundy,Roger Voss
26,86,Syrah,US,Oregon,Paul Gregutt
55,91,Pinot Noir,US,California,Virginie Boone
38,91,Chardonnay,US,Oregon,Paul Gregutt
65,91,Chardonnay,France,Burgundy,Roger Voss
37,91,Syrah,US,Washington,Paul Gregutt
12,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
170,95,Pinot Noir,France,Burgundy,Roger Voss
60,93,Syrah,US,California,Matt Kettmann
36,95,Pinot Noir,US,Oregon,Paul Gregutt
85,91,Pinot Noir,US,California,Virginie Boone
19,91,Pinot Gris,US,Oregon,Paul Gregutt
24,88,Chardonnay,US,Oregon,Paul Gregutt
53,91,Syrah,US,Washington,Paul Gregutt
18,88,Riesling,US,Oregon,Paul Gregutt
58,92,Pinot Noir,US,Oregon,Paul Gregutt
36,90,Chardonnay,US,Oregon,Paul Gregutt
42,88,Pinot Noir,US,California,Virginie Boone
42,95,Chardonnay,US,Oregon,Paul Gregutt
19,86,Chardonnay,US,California,Virginie Boone
48,90,Pinot Noir,US,California,Matt Kettmann
65,90,Cabernet Sauvignon,US,California,Virginie Boone
50,88,Bordeaux-style Red Blend,US,California,Virginie Boone
12,87,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
35,90,Cabernet Sauvignon,US,California,Virginie Boone
45,95,Pinot Noir,US,California,Matt Kettmann
36,93,Pinot Noir,US,California,Matt Kettmann
45,92,Cabernet Sauvignon,US,Washington,Paul Gregutt
32,88,Cabernet Sauvignon,US,California,Virginie Boone
35,93,Chardonnay,US,California,Matt Kettmann
58,90,Pinot Noir,US,California,Virginie Boone
40,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
45,92,Pinot Noir,US,California,Matt Kettmann
40,88,Syrah,US,California,Matt Kettmann
29,91,Pinot Noir,US,California,Matt Kettmann
14,89,Pinot Gris,US,Oregon,Paul Gregutt
58,97,Pinot Noir,US,California,Matt Kettmann
35,91,Chardonnay,France,Burgundy,Roger Voss
24,90,Riesling,US,California,Matt Kettmann
25,85,Cabernet Sauvignon,US,Washington,Paul Gregutt
55,94,Cabernet Sauvignon,US,Washington,Paul Gregutt
10,86,Red Blend,US,California,Virginie Boone
32,89,Chardonnay,France,Burgundy,Roger Voss
17,89,Pinot Gris,US,Oregon,Paul Gregutt
25,90,Pinot Gris,US,California,Matt Kettmann
39,92,Bordeaux-style Red Blend,US,Washington,Paul Gregutt
65,85,Cabernet Sauvignon,US,California,Virginie Boone
50,92,Pinot Noir,US,California,Matt Kettmann
48,92,Pinot Noir,US,Oregon,Paul Gregutt
12,88,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
54,91,Chardonnay,France,Burgundy,Roger Voss
18,90,Pinot Gris,US,Oregon,Paul Gregutt
85,95,Cabernet Sauvignon,US,California,Virginie Boone
18,89,Chardonnay,US,California,Matt Kettmann
35,90,Chardonnay,US,California,Virginie Boone
25,88,Red Blend,US,California,Virginie Boone
22,88,Chardonnay,US,Washington,Paul Gregutt
125,90,Cabernet Sauvignon,US,California,Virginie Boone
14,87,Syrah,US,Washington,Paul Gregutt
35,89,Chardonnay,US,California,Matt Kettmann
44,88,Pinot Noir,US,California,Virginie Boone
13,88,Riesling,US,Washington,Paul Gregutt
90,94,Syrah,US,California,Matt Kettmann
60,88,Red Blend,US,California,Matt Kettmann
17,82,Syrah,US,Washington,Paul Gregutt
50,93,Chardonnay,US,California,Matt Kettmann
80,89,Pinot Noir,US,Oregon,Paul Gregutt
30,86,Bordeaux-style Red Blend,France,Bordeaux,Roger Voss
